ID,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,UOM,GHG/Unit,GHG Conversion Factor 2024
12_901_1046_5_1,Scope 3,WTT- bioenergy,WTT- biomass,Grass/straw,,,kWh,kg CO2e,0.01604
12_902_1047_15_1,Scope 3,WTT- bioenergy,WTT- biogas,Biogas,,,tonnes,kg CO2e,102.85714
12_902_1047_5_1,Scope 3,WTT- bioenergy,WTT- biogas,Biogas,,,kWh,kg CO2e,0.01851
12_902_1048_15_1,Scope 3,WTT- bioenergy,WTT- biogas,Landfill gas,,,tonnes,kg CO2e,0.00000
12_902_1048_5_1,Scope 3,WTT- bioenergy,WTT- biogas,Landfill gas,,,kWh,kg CO2e,0.00000
13_402_4000_5_1,Scope 3,Transmission and distribution,T&D- UK electricity,Electricity: UK,kWh,,kWh,kg CO2e,0.01830
13_402_4000_5_2,Scope 3,Transmission and distribution,T&D- UK electricity,Electricity: UK,kWh,,kWh,kg CO2e of CO2 per unit,0.01811
13_402_4000_5_3,Scope 3,Transmission and distribution,T&D- UK electricity,Electricity: UK,kWh,,kWh,kg CO2e of CH4 per unit,0.00008
13_402_4000_5_4,Scope 3,Transmission and distribution,T&D- UK electricity,Electricity: UK,kWh,,kWh,kg CO2e of N2O per unit,0.00011
13_403_4004_5_1,Scope 3,Transmission and distribution,Distribution - district heat & steam,5% loss,kWh,,kWh,kg CO2e,0.00946
13_403_4004_5_2,Scope 3,Transmission and distribution,Distribution - district heat & steam,5% loss,kWh,,kWh,kg CO2e of CO2 per unit,0.00936
13_403_4004_5_3,Scope 3,Transmission and distribution,Distribution - district heat & steam,5% loss,kWh,,kWh,kg CO2e of CH4 per unit,0.00007
13_403_4004_5_4,Scope 3,Transmission and distribution,Distribution - district heat & steam,5% loss,kWh,,kWh,kg CO2e of N2O per unit,0.00003
14_300_3003_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,
14_300_3003_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,
14_300_3003_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,
14_300_3003_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,
14_300_3004_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,km,kg CO2e,0.00312
14_300_3004_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00309
14_300_3004_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3004_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_300_3003_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,
14_300_3003_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,
14_300_3003_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,
14_300_3003_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,
14_300_3004_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e,0.00503
14_300_3004_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00497
14_300_3004_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_300_3004_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Mini,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_300_3008_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00249
14_300_3008_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00246
14_300_3008_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3008_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_300_3009_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e,0.00356
14_300_3009_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00353
14_300_3009_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3009_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_300_3008_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00401
14_300_3008_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00396
14_300_3008_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_300_3008_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00003
14_300_3009_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e,0.00574
14_300_3009_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00568
14_300_3009_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_300_3009_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Supermini,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_300_3013_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00094
14_300_3013_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00092
14_300_3013_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3013_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_300_3014_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e,0.00376
14_300_3014_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00371
14_300_3014_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_300_3014_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_300_3013_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00151
14_300_3013_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00148
14_300_3013_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_300_3013_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_300_3014_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e,0.00603
14_300_3014_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00596
14_300_3014_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_300_3014_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Lower medium,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_300_3018_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00100
14_300_3018_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00098
14_300_3018_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3018_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_300_3019_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e,0.00382
14_300_3019_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00379
14_300_3019_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3019_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_300_3018_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00161
14_300_3018_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00158
14_300_3018_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_300_3018_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_300_3019_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e,0.00615
14_300_3019_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00610
14_300_3019_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_300_3019_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Upper medium,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00003
14_300_3023_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00083
14_300_3023_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00081
14_300_3023_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3023_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_300_3024_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e,0.00348
14_300_3024_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00343
14_300_3024_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_300_3024_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_300_3023_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00133
14_300_3023_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00130
14_300_3023_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_300_3023_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_300_3024_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e,0.00559
14_300_3024_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00552
14_300_3024_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_300_3024_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Executive,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_300_3028_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00095
14_300_3028_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00093
14_300_3028_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3028_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_300_3029_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e,0.00467
14_300_3029_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00462
14_300_3029_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_300_3029_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00003
14_300_3028_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00153
14_300_3028_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00150
14_300_3028_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_300_3028_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_300_3029_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e,0.00751
14_300_3029_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00744
14_300_3029_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_300_3029_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Luxury,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_300_3033_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00070
14_300_3033_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00068
14_300_3033_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3033_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00001
14_300_3034_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e,0.00597
14_300_3034_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00591
14_300_3034_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_300_3034_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00004
14_300_3033_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00112
14_300_3033_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00109
14_300_3033_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_300_3033_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00002
14_300_3034_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e,0.00960
14_300_3034_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00951
14_300_3034_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00004
14_300_3034_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Sports,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00005
14_300_3038_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00139
14_300_3038_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00136
14_300_3038_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3038_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_300_3039_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e,0.00408
14_300_3039_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00402
14_300_3039_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_300_3039_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00004
14_300_3038_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00223
14_300_3038_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00219
14_300_3038_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00001
14_300_3038_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00003
14_300_3039_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e,0.00654
14_300_3039_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00646
14_300_3039_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_300_3039_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),Dual purpose 4X4,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00005
14_300_3043_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00175
14_300_3043_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00172
14_300_3043_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_300_3043_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_300_3044_4_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e,0.00534
14_300_3044_4_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00528
14_300_3044_4_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00002
14_300_3044_4_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00004
14_300_3043_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00283
14_300_3043_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00277
14_300_3043_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_300_3043_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_300_3044_9_1,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e,0.00858
14_300_3044_9_2,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00850
14_300_3044_9_3,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00003
14_300_3044_9_4,Scope 3,UK electricity T&D for EVs,Cars (by market segment),MPV,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00005
14_301_3051_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00249
14_301_3051_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00246
14_301_3051_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_301_3051_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_301_3052_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e,0.00347
14_301_3052_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.00344
14_301_3052_4_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00001
14_301_3052_4_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00002
14_301_3051_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.00401
14_301_3051_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00396
14_301_3051_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_301_3051_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00003
14_301_3052_9_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e,0.00560
14_301_3052_9_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.00554
14_301_3052_9_3,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00002
14_301_3052_9_4,Scope 3,UK electricity T&D for EVs,Cars (by size),Small car,,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00004
14_301_3059_4_1,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.00097
14_301_3059_4_2,Scope 3,UK electricity T&D for EVs,Cars (by size),Medium car,,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.00095
